math_marks,science_marks,social_marks,english_marks,hobby,activity,logic_score,creative_score,leadership_score,stream
76,88,85,71,Business,Volunteering,4,3,5,Commerce
91,64,82,71,Technical,Robotics,4,4,5,Science
88,55,91,80,Artistic,Volunteering,3,3,1,Humanities
68,70,77,89,Artistic,Debating,3,4,2,Humanities
61,71,62,55,Literary,Debating,3,1,1,Humanities
75,82,70,63,Technical,Robotics,4,3,3,Science
82,87,51,66,Artistic,Volunteering,5,1,1,Science
69,57,77,80,Artistic,Drama,2,4,5,Humanities
97,76,71,65,Technical,Robotics,4,2,3,Science
77,66,64,63,Literary,Debating,2,1,4,Humanities
73,65,92,79,Technical,Volunteering,3,4,5,Humanities
75,80,73,76,Business,Volunteering,3,3,4,Commerce
67,74,88,88,Artistic,Volunteering,2,4,3,Humanities
72,78,89,83,Business,Finance Club,2,3,4,Commerce
84,74,66,76,Technical,Robotics,4,2,3,Science
83,67,84,69,Business,Finance Club,2,1,5,Commerce
83,90,83,98,Technical,Volunteering,4,5,4,Science
78,70,95,80,Technical,Robotics,4,5,5,Science
72,71,73,92,Technical,Robotics,4,2,2,Science
95,90,79,68,Technical,Robotics,4,5,1,Science
60,78,76,100,Artistic,Volunteering,1,4,2,Humanities
85,61,80,84,Artistic,Volunteering,3,4,4,Humanities
88,53,68,62,Literary,Volunteering,2,4,2,Humanities
66,70,54,72,Business,Volunteering,1,3,4,Commerce
66,72,87,100,Technical,Robotics,4,5,5,Science
89,75,74,50,Literary,Drama,4,2,2,Science
77,69,100,73,Artistic,Drama,3,5,5,Humanities
77,89,87,79,Technical,Volunteering,5,4,3,Science
71,78,82,90,Literary,Debating,3,4,5,Humanities
72,69,78,83,Technical,Robotics,4,3,1,Science
77,74,80,72,Artistic,Drama,3,3,2,Humanities
65,76,91,71,Business,Entrepreneurship,2,5,1,Humanities
73,70,62,86,Artistic,Drama,1,4,2,Humanities
50,68,80,73,Technical,Robotics,1,4,3,Humanities
59,69,67,65,Artistic,Drama,1,2,2,Humanities
91,79,65,96,Artistic,Volunteering,3,5,5,Humanities
68,68,77,71,Artistic,Debating,3,4,3,Humanities
55,75,50,69,Literary,Volunteering,1,1,4,Humanities
54,83,68,52,Literary,Debating,1,2,3,Humanities
66,100,69,88,Technical,Robotics,4,4,1,Science
64,68,80,72,Technical,Volunteering,5,2,5,Science
90,73,92,80,Literary,Debating,3,4,4,Humanities
83,82,93,83,Business,Finance Club,4,3,4,Commerce
74,79,73,76,Technical,Robotics,2,3,1,Science
79,55,74,46,Artistic,Drama,1,1,4,Humanities
65,55,90,86,Literary,Debating,1,4,4,Humanities
86,65,96,65,Business,Entrepreneurship,3,3,3,Commerce
54,53,82,70,Literary,Debating,1,1,3,Humanities
61,65,79,95,Technical,Robotics,1,4,1,Humanities
71,66,79,86,Technical,Volunteering,4,5,3,Humanities
56,82,63,74,Artistic,Volunteering,4,2,3,Humanities
77,91,76,73,Artistic,Debating,5,3,1,Humanities
68,68,92,82,Artistic,Volunteering,3,4,4,Humanities
75,71,90,61,Artistic,Drama,1,4,2,Humanities
66,78,77,84,Technical,Volunteering,4,3,2,Science
100,85,87,88,Artistic,Drama,4,5,4,Humanities
43,59,81,91,Artistic,Debating,3,4,2,Humanities
84,65,66,66,Technical,Volunteering,4,2,2,Science
57,60,59,67,Literary,Debating,2,3,4,Humanities
66,67,73,58,Literary,Drama,2,3,5,Humanities
77,71,80,62,Business,Volunteering,3,3,3,Commerce
79,96,72,63,Technical,Volunteering,5,2,4,Science
80,79,71,81,Technical,Robotics,4,2,5,Science
79,51,73,86,Business,Entrepreneurship,3,3,2,Commerce
89,89,86,61,Artistic,Drama,4,1,5,Science
65,73,77,90,Artistic,Debating,3,5,4,Humanities
83,81,73,52,Technical,Volunteering,5,3,1,Science
75,58,91,98,Artistic,Debating,1,4,2,Humanities
58,62,68,67,Literary,Drama,2,2,2,Humanities
66,89,86,89,Technical,Volunteering,4,5,4,Science
100,92,65,74,Technical,Volunteering,5,5,5,Science
43,72,98,74,Artistic,Drama,1,5,4,Humanities
80,74,70,86,Artistic,Volunteering,3,4,1,Humanities
72,82,71,82,Artistic,Volunteering,3,4,5,Humanities
85,78,79,87,Artistic,Debating,2,3,1,Humanities
91,67,67,74,Technical,Volunteering,5,3,2,Science
82,55,51,64,Literary,Volunteering,2,2,4,Humanities
90,70,85,56,Artistic,Drama,3,2,3,Humanities
68,79,79,86,Technical,Volunteering,1,5,2,Humanities
77,69,61,67,Literary,Drama,1,4,2,Humanities
71,45,57,73,Business,Entrepreneurship,1,1,4,Commerce
77,90,71,53,Business,Volunteering,3,2,5,Commerce
65,52,77,95,Business,Volunteering,1,5,2,Humanities
80,91,87,85,Technical,Volunteering,2,5,3,Humanities
94,77,65,70,Technical,Volunteering,5,1,3,Science
74,77,66,72,Business,Entrepreneurship,3,3,5,Commerce
81,62,88,79,Artistic,Volunteering,2,4,5,Humanities
59,62,60,66,Business,Finance Club,2,1,3,Commerce
81,66,81,77,Artistic,Debating,1,5,4,Humanities
78,72,92,85,Technical,Robotics,1,4,5,Humanities
74,61,59,69,Artistic,Drama,4,3,1,Humanities
83,79,80,88,Business,Finance Club,4,5,1,Humanities
78,57,90,75,Artistic,Drama,1,5,5,Humanities
75,64,80,66,Artistic,Drama,3,3,3,Humanities
92,92,89,58,Business,Entrepreneurship,5,2,1,Science
67,64,74,62,Technical,Volunteering,1,3,2,Science
88,62,76,82,Literary,Debating,2,4,1,Humanities
84,85,81,61,Business,Volunteering,4,4,3,Science
89,97,89,91,Technical,Volunteering,4,5,5,Science
59,67,89,73,Business,Finance Club,2,3,5,Commerce
58,68,76,88,Artistic,Drama,1,4,5,Humanities
70,69,73,86,Business,Finance Club,2,5,4,Commerce
53,73,80,87,Artistic,Volunteering,1,5,5,Humanities
65,73,88,84,Business,Volunteering,3,5,1,Humanities
83,71,60,90,Artistic,Drama,3,5,2,Humanities
60,88,60,64,Technical,Robotics,2,1,1,Science
64,79,78,78,Artistic,Drama,5,5,5,Humanities
62,82,75,70,Business,Entrepreneurship,4,3,2,Commerce
68,54,90,83,Literary,Debating,3,5,5,Humanities
95,74,64,81,Artistic,Volunteering,5,1,5,Science
63,84,68,61,Technical,Robotics,4,3,5,Science
78,75,100,88,Business,Volunteering,4,5,3,Humanities
82,87,67,74,Technical,Volunteering,5,4,1,Science
65,76,68,80,Literary,Volunteering,4,3,2,Humanities
79,100,65,66,Business,Entrepreneurship,5,1,3,Science
98,100,90,77,Technical,Robotics,4,3,3,Science
82,91,62,73,Business,Finance Club,5,1,2,Science
65,64,97,92,Technical,Robotics,1,4,3,Humanities
67,53,59,84,Technical,Robotics,3,3,5,Science
67,49,85,72,Artistic,Drama,2,3,2,Humanities
84,73,69,59,Technical,Volunteering,2,2,1,Science
79,82,77,77,Business,Finance Club,3,3,5,Commerce
82,80,55,68,Technical,Volunteering,4,1,1,Science
68,84,78,65,Business,Entrepreneurship,2,2,4,Commerce
72,70,84,70,Technical,Volunteering,2,2,4,Science
81,76,82,66,Artistic,Volunteering,4,2,5,Humanities
70,55,72,64,Business,Volunteering,1,1,5,Commerce
89,85,51,64,Artistic,Volunteering,5,4,3,Science
72,91,55,64,Technical,Robotics,5,2,3,Science
90,87,89,88,Business,Entrepreneurship,5,5,4,Commerce
84,82,79,83,Technical,Robotics,4,3,1,Science
67,74,73,75,Technical,Volunteering,2,2,3,Science
80,72,95,83,Artistic,Volunteering,3,3,2,Humanities
63,74,62,68,Business,Entrepreneurship,1,2,1,Commerce
69,64,66,84,Technical,Robotics,4,4,3,Science
76,53,80,62,Literary,Drama,3,1,5,Humanities
76,60,85,88,Business,Finance Club,2,2,3,Commerce
62,59,80,84,Literary,Volunteering,1,5,5,Humanities
96,83,76,78,Technical,Volunteering,4,5,2,Science
78,72,75,77,Technical,Robotics,4,4,3,Science
73,62,82,78,Business,Finance Club,3,3,3,Commerce
63,69,100,77,Business,Volunteering,2,5,1,Humanities
49,89,80,63,Literary,Volunteering,2,4,3,Humanities
84,76,83,92,Technical,Robotics,5,4,5,Science
54,73,96,55,Literary,Drama,3,2,5,Humanities
57,72,86,67,Technical,Robotics,1,1,5,Science
84,74,82,78,Technical,Robotics,4,4,1,Science
84,85,88,68,Technical,Volunteering,4,2,4,Science
62,82,70,75,Business,Finance Club,2,2,4,Commerce
77,62,77,60,Technical,Robotics,1,3,2,Science
68,86,49,89,Technical,Volunteering,5,4,1,Science
60,45,70,75,Literary,Drama,1,2,2,Humanities
79,54,93,95,Artistic,Drama,3,5,1,Humanities
88,84,58,74,Artistic,Volunteering,4,2,1,Science
94,68,68,52,Business,Entrepreneurship,2,2,1,Commerce
56,77,72,80,Artistic,Volunteering,2,3,3,Humanities
90,67,46,62,Artistic,Volunteering,2,1,2,Science
69,62,69,71,Artistic,Drama,3,4,4,Humanities
92,86,65,68,Business,Entrepreneurship,5,1,2,Science
79,93,79,96,Technical,Volunteering,5,5,2,Science
67,62,79,60,Literary,Drama,3,2,3,Humanities
73,62,66,86,Artistic,Debating,4,2,1,Humanities
82,63,51,82,Technical,Volunteering,2,5,1,Science
77,62,45,78,Artistic,Drama,3,1,1,Humanities
100,83,87,85,Artistic,Volunteering,3,4,4,Humanities
66,71,84,66,Literary,Debating,3,4,4,Humanities
53,76,75,70,Literary,Debating,2,2,1,Humanities
75,84,56,68,Business,Entrepreneurship,4,2,2,Science
87,84,73,73,Artistic,Drama,5,1,3,Science
59,73,71,86,Literary,Drama,2,5,4,Humanities
70,86,72,58,Business,Finance Club,4,2,3,Commerce
80,77,96,77,Business,Finance Club,5,5,5,Commerce
76,79,72,75,Artistic,Volunteering,2,4,3,Humanities
65,91,76,66,Literary,Drama,2,5,5,Humanities
77,58,65,82,Literary,Volunteering,2,2,3,Humanities
83,95,56,55,Business,Volunteering,5,2,3,Science
93,72,63,85,Technical,Volunteering,4,2,4,Science
77,68,70,94,Artistic,Debating,2,5,4,Humanities
83,81,83,84,Technical,Robotics,4,3,2,Science
79,86,84,79,Technical,Robotics,4,3,3,Science
63,48,63,71,Artistic,Debating,1,1,2,Humanities
63,41,69,85,Artistic,Debating,1,4,3,Humanities
63,67,66,83,Technical,Volunteering,2,3,2,Science
77,90,61,76,Technical,Robotics,3,3,2,Science
64,88,64,55,Technical,Volunteering,1,2,2,Science
55,68,85,84,Literary,Drama,2,5,1,Humanities
73,62,57,59,Business,Entrepreneurship,1,1,2,Commerce
59,55,56,66,Literary,Debating,1,4,3,Humanities
68,74,88,70,Technical,Robotics,1,4,5,Science
56,87,74,65,Artistic,Volunteering,2,2,4,Humanities
100,86,73,61,Artistic,Drama,5,1,3,Science
82,76,66,69,Technical,Volunteering,4,2,2,Science
62,95,91,87,Business,Entrepreneurship,5,5,4,Commerce
83,95,81,75,Business,Entrepreneurship,4,4,5,Commerce
55,58,71,70,Artistic,Volunteering,1,2,1,Humanities
80,71,82,87,Technical,Robotics,4,4,3,Science
68,58,80,91,Artistic,Debating,3,5,1,Humanities
71,48,88,93,Literary,Volunteering,1,5,4,Humanities
69,65,77,79,Business,Volunteering,3,2,1,Humanities
70,82,78,95,Artistic,Volunteering,4,4,5,Humanities
82,80,70,65,Technical,Volunteering,2,3,2,Science
71,51,90,57,Artistic,Volunteering,1,3,2,Humanities
89,97,73,69,Business,Volunteering,5,2,4,Science
70,74,100,84,Literary,Volunteering,3,3,4,Humanities
80,66,64,87,Business,Volunteering,4,2,2,Science
72,80,70,87,Artistic,Drama,3,5,1,Humanities
79,59,86,63,Business,Finance Club,2,2,4,Commerce
92,82,90,86,Technical,Robotics,4,4,5,Science
76,70,66,68,Business,Entrepreneurship,3,2,5,Commerce
100,74,76,59,Artistic,Drama,4,3,5,Humanities
95,85,93,77,Artistic,Debating,3,5,5,Humanities
91,71,73,85,Literary,Volunteering,3,5,3,Humanities
69,82,57,73,Artistic,Volunteering,2,1,3,Humanities
90,86,70,82,Literary,Debating,5,3,4,Humanities
84,72,69,81,Technical,Volunteering,5,4,2,Science
57,78,89,68,Artistic,Debating,2,4,5,Humanities
69,100,89,53,Literary,Volunteering,4,2,1,Science
71,76,71,66,Literary,Drama,2,2,3,Humanities
72,85,71,83,Technical,Robotics,4,5,2,Science
75,74,76,74,Business,Finance Club,2,2,2,Commerce
51,55,51,80,Business,Finance Club,2,3,1,Humanities
62,70,96,80,Artistic,Debating,2,5,4,Humanities
71,80,70,66,Business,Finance Club,3,3,5,Commerce
89,71,65,69,Business,Finance Club,3,3,5,Commerce
68,62,68,75,Artistic,Debating,3,4,1,Humanities
82,74,68,69,Technical,Robotics,4,1,1,Science
88,89,79,79,Technical,Volunteering,5,3,3,Science
57,54,56,76,Literary,Volunteering,2,3,4,Humanities
65,56,72,80,Technical,Robotics,1,2,2,Science
99,86,67,83,Technical,Volunteering,5,5,4,Science
69,76,71,65,Literary,Debating,2,1,5,Humanities
88,66,68,65,Technical,Volunteering,5,3,4,Science
86,85,74,72,Technical,Volunteering,5,3,2,Science
59,76,70,93,Artistic,Drama,2,4,2,Humanities
63,46,73,64,Business,Entrepreneurship,3,1,5,Commerce
63,62,84,80,Literary,Debating,2,4,1,Humanities
86,71,59,69,Literary,Volunteering,5,2,1,Science
78,76,68,78,Business,Finance Club,3,1,4,Commerce
68,80,71,98,Technical,Robotics,3,5,2,Science
55,68,75,63,Literary,Drama,2,2,5,Humanities
66,55,71,62,Technical,Volunteering,1,1,4,Science
72,75,54,77,Business,Finance Club,2,1,2,Commerce
74,69,61,86,Technical,Robotics,2,2,2,Science
70,72,71,86,Artistic,Volunteering,2,4,1,Humanities
77,80,47,57,Technical,Volunteering,2,1,3,Science
100,70,85,71,Technical,Robotics,5,2,1,Science
88,85,75,79,Technical,Volunteering,5,4,4,Science
77,68,73,69,Business,Entrepreneurship,2,3,1,Commerce
78,85,73,66,Artistic,Debating,5,3,4,Humanities
83,93,76,77,Technical,Robotics,5,5,1,Science
61,68,84,80,Artistic,Debating,3,4,5,Humanities
80,74,75,89,Artistic,Debating,2,5,5,Humanities
80,88,87,55,Literary,Debating,3,1,5,Humanities
62,60,61,73,Technical,Robotics,1,1,5,Science
79,94,66,100,Technical,Robotics,4,4,4,Science
65,78,78,69,Technical,Robotics,4,1,3,Science
77,87,82,85,Business,Volunteering,4,4,2,Humanities
62,66,76,87,Technical,Robotics,3,4,1,Science
70,63,89,94,Literary,Volunteering,3,5,5,Humanities
74,58,58,76,Business,Entrepreneurship,2,2,3,Commerce
74,88,85,71,Literary,Volunteering,5,3,2,Humanities
74,72,78,90,Literary,Volunteering,3,4,3,Humanities
89,83,78,85,Literary,Debating,3,4,2,Humanities
71,58,81,69,Technical,Volunteering,5,4,4,Science
75,84,74,76,Business,Entrepreneurship,4,2,3,Commerce
66,45,90,76,Artistic,Debating,1,4,5,Humanities
82,83,82,87,Business,Volunteering,2,3,4,Commerce
73,79,78,77,Artistic,Debating,5,5,2,Humanities
88,79,75,76,Technical,Volunteering,4,5,1,Science
81,87,92,72,Artistic,Debating,5,4,4,Humanities
82,85,54,79,Business,Finance Club,4,5,2,Science
78,80,82,73,Technical,Robotics,3,2,1,Science
66,52,67,61,Artistic,Drama,1,2,1,Humanities
100,72,64,72,Literary,Volunteering,5,1,4,Science
84,100,80,83,Technical,Volunteering,5,3,4,Science
66,55,67,82,Artistic,Debating,1,3,3,Humanities
68,85,76,86,Business,Finance Club,4,3,4,Commerce
67,95,40,81,Technical,Volunteering,4,4,3,Science
80,59,66,74,Artistic,Drama,2,1,3,Humanities
68,54,66,81,Artistic,Volunteering,1,2,5,Humanities
81,77,86,61,Business,Finance Club,3,3,5,Commerce
95,72,71,70,Technical,Robotics,5,3,2,Science
69,79,69,84,Business,Finance Club,5,4,3,Commerce
87,69,75,71,Technical,Robotics,3,3,1,Science
71,71,83,78,Artistic,Debating,2,5,4,Humanities
75,78,70,83,Technical,Robotics,4,4,2,Science
84,91,70,90,Technical,Robotics,4,4,3,Science
74,86,71,60,Literary,Drama,3,5,1,Humanities
61,69,72,74,Literary,Debating,2,4,4,Humanities
76,83,59,53,Business,Finance Club,3,1,4,Commerce
80,73,54,68,Literary,Volunteering,1,3,2,Humanities
98,100,74,88,Literary,Drama,5,4,1,Humanities
80,65,78,74,Artistic,Volunteering,4,3,5,Humanities
78,80,74,68,Technical,Robotics,5,2,5,Science
66,81,64,94,Technical,Robotics,4,2,2,Science
65,75,88,87,Technical,Volunteering,4,5,5,Humanities
71,46,73,77,Business,Finance Club,1,3,5,Commerce
100,74,77,76,Literary,Debating,5,2,3,Humanities
79,67,79,81,Technical,Robotics,4,2,3,Science
91,91,85,91,Technical,Robotics,4,5,2,Science
66,79,61,66,Technical,Robotics,4,1,4,Science
83,73,57,72,Technical,Volunteering,5,2,1,Science
55,89,74,63,Literary,Drama,3,5,3,Humanities
93,89,77,89,Technical,Volunteering,4,4,5,Science
76,76,73,71,Technical,Robotics,5,4,5,Science
86,79,79,67,Artistic,Debating,3,4,3,Humanities
91,75,63,100,Technical,Volunteering,4,5,5,Science
100,92,42,82,Technical,Robotics,5,1,3,Science
60,87,81,50,Business,Entrepreneurship,5,2,5,Commerce
65,64,75,72,Artistic,Volunteering,1,5,2,Humanities
100,82,77,52,Artistic,Drama,4,2,5,Science
82,77,62,69,Technical,Volunteering,4,1,4,Science
81,69,82,100,Literary,Volunteering,2,5,2,Humanities
69,61,63,68,Business,Entrepreneurship,2,2,2,Commerce
80,54,80,76,Technical,Robotics,2,3,3,Science
91,77,88,77,Technical,Volunteering,5,3,3,Science
80,56,64,87,Literary,Drama,2,2,5,Humanities
87,80,87,79,Technical,Robotics,4,4,2,Science
73,87,69,84,Technical,Volunteering,4,4,2,Science
60,57,76,75,Business,Entrepreneurship,2,3,5,Commerce
78,70,64,58,Technical,Volunteering,5,1,4,Science
77,76,100,78,Technical,Robotics,4,4,5,Science
68,64,80,66,Artistic,Volunteering,1,4,4,Humanities
86,68,67,61,Business,Volunteering,3,1,4,Commerce
64,68,59,93,Business,Finance Club,2,3,2,Commerce
54,65,88,61,Literary,Volunteering,2,2,4,Humanities
79,78,65,80,Literary,Debating,3,3,1,Humanities
80,74,78,78,Business,Finance Club,3,1,5,Commerce
68,85,86,92,Artistic,Debating,4,4,5,Humanities
77,81,85,66,Technical,Volunteering,4,2,2,Science
79,83,69,65,Technical,Volunteering,5,3,1,Science
88,78,67,74,Technical,Robotics,4,5,1,Science
85,69,82,47,Technical,Robotics,3,1,3,Science
64,56,90,95,Literary,Drama,1,5,2,Humanities
67,85,62,64,Literary,Volunteering,2,3,2,Humanities
54,66,75,76,Business,Entrepreneurship,2,4,3,Commerce
67,62,94,66,Artistic,Drama,1,4,3,Humanities
67,64,65,94,Business,Finance Club,2,5,4,Commerce
75,75,73,85,Artistic,Debating,3,5,4,Humanities
62,54,62,75,Business,Finance Club,1,3,3,Commerce
76,76,100,77,Technical,Robotics,4,5,5,Science
57,47,85,76,Literary,Drama,2,3,4,Humanities
90,78,87,77,Artistic,Drama,3,4,5,Humanities
81,69,78,85,Artistic,Debating,3,3,5,Humanities
68,65,53,80,Technical,Volunteering,1,3,3,Science
80,63,60,64,Literary,Drama,5,1,2,Science
87,80,65,72,Technical,Robotics,4,1,3,Science
90,66,71,90,Technical,Robotics,4,1,4,Science
86,66,50,69,Technical,Volunteering,3,2,2,Science
94,80,71,81,Technical,Robotics,5,5,3,Science
74,98,71,77,Technical,Robotics,5,3,1,Science
73,71,80,76,Technical,Robotics,5,4,3,Science
79,76,71,61,Artistic,Drama,4,2,1,Humanities
55,69,65,97,Artistic,Drama,1,5,4,Humanities
62,67,75,86,Technical,Robotics,2,5,1,Humanities
53,84,70,79,Technical,Volunteering,3,3,1,Science
66,67,91,89,Technical,Volunteering,1,5,4,Humanities
76,83,79,69,Business,Finance Club,4,5,2,Commerce
91,83,61,60,Business,Finance Club,5,4,2,Science
89,73,79,60,Literary,Drama,5,1,5,Science
77,85,73,65,Technical,Volunteering,4,4,4,Science
83,70,76,70,Technical,Robotics,4,4,1,Science
64,84,76,96,Business,Finance Club,5,3,2,Commerce
71,70,75,71,Technical,Robotics,2,3,2,Science
81,80,87,76,Literary,Debating,5,3,2,Humanities
76,71,68,45,Technical,Robotics,5,2,2,Science
53,60,66,75,Technical,Volunteering,1,2,2,Humanities
77,59,78,78,Artistic,Volunteering,3,4,1,Humanities
79,85,88,92,Technical,Robotics,4,5,2,Science
73,88,66,52,Technical,Robotics,4,4,1,Science
54,76,73,60,Business,Finance Club,1,1,5,Commerce
69,55,86,68,Literary,Debating,1,2,4,Humanities
78,56,56,71,Business,Finance Club,1,1,4,Commerce
69,71,99,82,Business,Entrepreneurship,4,5,1,Humanities
59,70,74,58,Business,Finance Club,1,2,1,Commerce
69,58,97,89,Artistic,Debating,2,4,5,Humanities
81,88,63,68,Technical,Robotics,4,1,2,Science
67,59,92,64,Artistic,Debating,3,4,4,Humanities
74,83,81,86,Technical,Volunteering,4,4,4,Science
80,59,85,87,Artistic,Volunteering,2,4,5,Humanities
99,83,91,92,Business,Volunteering,5,5,4,Commerce
60,82,70,99,Artistic,Volunteering,3,4,1,Humanities
69,73,83,84,Business,Entrepreneurship,3,4,3,Commerce
69,56,81,95,Artistic,Drama,2,5,2,Humanities
72,84,73,67,Technical,Robotics,3,3,3,Science
83,73,80,91,Technical,Volunteering,1,5,4,Humanities
85,72,73,85,Literary,Drama,4,2,1,Humanities
66,50,73,90,Artistic,Debating,1,4,4,Humanities
69,71,61,62,Business,Volunteering,3,1,1,Science
69,83,79,84,Literary,Drama,2,5,2,Humanities
60,84,54,89,Business,Finance Club,2,3,2,Commerce
100,83,74,70,Technical,Volunteering,4,4,2,Science
80,66,86,70,Artistic,Volunteering,4,4,2,Humanities
74,79,73,83,Artistic,Drama,3,5,2,Humanities
79,100,79,53,Technical,Volunteering,5,1,3,Science
63,69,78,50,Business,Finance Club,2,1,4,Commerce
60,68,58,58,Technical,Volunteering,4,1,3,Science
69,72,79,70,Technical,Robotics,3,2,2,Science
75,99,76,81,Technical,Volunteering,4,4,2,Science
81,76,81,100,Technical,Robotics,4,4,1,Science
74,83,69,85,Artistic,Debating,3,5,2,Humanities
92,91,78,96,Technical,Volunteering,5,4,1,Science
60,60,64,82,Artistic,Drama,2,1,3,Humanities
66,65,80,68,Technical,Robotics,4,2,1,Science
76,85,64,52,Technical,Volunteering,4,1,1,Science
81,70,77,79,Technical,Volunteering,1,5,5,Humanities
97,93,100,75,Business,Volunteering,5,5,5,Commerce
69,59,86,74,Literary,Volunteering,3,3,2,Humanities
61,71,85,55,Artistic,Debating,3,2,1,Humanities
58,69,79,86,Business,Entrepreneurship,2,5,3,Humanities
82,69,90,66,Business,Entrepreneurship,1,3,3,Commerce
82,78,62,60,Artistic,Volunteering,3,4,1,Humanities
88,69,100,80,Artistic,Volunteering,2,4,5,Humanities
74,73,78,98,Literary,Debating,2,4,1,Humanities
93,83,79,77,Technical,Volunteering,5,5,4,Science
70,60,75,68,Artistic,Drama,1,5,4,Humanities
68,74,67,71,Technical,Volunteering,5,2,2,Science
74,72,85,75,Literary,Volunteering,3,5,3,Humanities
68,59,55,73,Artistic,Drama,1,5,5,Humanities
88,93,65,65,Literary,Debating,4,2,2,Science
79,87,72,95,Business,Volunteering,3,3,3,Commerce
73,62,92,80,Artistic,Volunteering,1,3,5,Humanities
75,60,60,70,Technical,Robotics,4,2,4,Science
89,89,59,83,Business,Entrepreneurship,4,3,2,Science
87,72,100,73,Technical,Volunteering,5,3,5,Science
69,69,80,86,Business,Entrepreneurship,2,2,5,Commerce
55,75,63,63,Literary,Drama,2,2,4,Humanities
86,64,70,86,Literary,Volunteering,2,4,3,Humanities
89,93,61,66,Technical,Robotics,5,1,4,Science
64,81,90,95,Artistic,Volunteering,3,4,5,Humanities
89,78,52,73,Literary,Debating,2,2,2,Humanities
92,69,96,80,Technical,Volunteering,4,4,3,Science
60,75,69,61,Literary,Drama,2,3,4,Humanities
85,53,85,88,Artistic,Volunteering,1,4,1,Humanities
97,93,82,80,Technical,Robotics,5,3,4,Science
50,66,62,89,Literary,Debating,1,4,2,Humanities
76,81,75,82,Technical,Robotics,4,1,2,Science
